,,,,,,,,,Cumulative,,,,,Team,,,,,,Opponent,,,,,,,
GP,Date,Time,,Opponent,GF,GA,,,W,L,OL,Streak,,S,PIM,PPG,PPO,SHG,,S,PIM,PPG,PPO,SHG,Att.,LOG,Notes
73,3/21/2017,7:00 PM,@,New Jersey Devils,2,3,L,OT,45,24,4,L 1,,40,16,1,2,0,,29,24,1,3,0,"16,514",2:47,
74,3/22/2017,8:00 PM,,New York Islanders,2,3,L,,45,25,4,L 2,,36,13,1,4,0,,28,15,2,4,0,"18,006",2:37,
75,3/25/2017,10:30 PM,@,Los Angeles Kings,3,0,W,,46,25,4,W 1,,20,8,1,2,0,,30,8,,3,,"18,230",2:28,
76,3/26/2017,9:00 PM,@,Anaheim Ducks,3,6,L,,46,26,4,L 1,,28,11,0,2,0,,34,9,1,3,1,"17,174",2:36,
77,3/28/2017,10:30 PM,@,San Jose Sharks,4,5,L,OT,46,26,5,L 2,,28,6,2,3,0,,35,8,1,2,1,"17,562",2:29,
78,3/31/2017,7:00 PM,,Pittsburgh Penguins,3,4,L,SO,46,26,6,L 3,,33,6,1,2,0,,35,4,0,3,0,"18,006",2:44,
79,4/2/2017,7:30 PM,,Philadelphia Flyers,4,3,W,,47,26,6,W 1,,24,6,1,4,0,,23,8,0,3,0,"18,006",2:22,
80,4/5/2017,8:00 PM,@,Washington Capitals,0,2,L,,47,27,6,L 1,,24,6,0,0,0,,25,4,1,3,0,"18,506",2:24,
81,4/8/2017,12:30 PM,@,Ottawa Senators,1,3,L,,47,28,6,L 2,,19,13,0,2,0,,33,11,0,3,0,"18,976",2:29,
82,4/9/2017,7:00 PM,,Pittsburgh Penguins,3,2,W,,48,28,6,W 1,,25,0,1,1,0,,24,2,0,0,0,"18,006",2:29,
